,date,volumeUSD,totalValueLockedUSD,priceUSD,feesUSD,open,high,low,close,token_id
84,2023-05-27,117985590.39271952,0,1.0,61258.502536118256,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
85,2023-05-26,202045352.01012424,0,1.0,141292.9038809575,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
86,2023-05-25,229923303.95036143,0,1.0,168101.20996363508,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
87,2023-05-24,339837769.3908021,0,1.0,204803.9965217472,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
88,2023-05-23,279264035.56097186,0,1.0,162344.10569906907,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
89,2023-05-22,255545116.50329053,0,1.0,179333.5798449637,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
90,2023-05-21,194379737.78971583,0,1.0,170579.830665134,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
91,2023-05-20,155252877.79308733,0,1.0,113820.44207121024,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
92,2023-05-19,197914951.4692256,0,1.0,135039.6158520876,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
93,2023-05-18,317404016.63995683,0,1.0,195556.6443385489,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
94,2023-05-17,355147586.83111745,0,1.0,224274.77162942928,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
95,2023-05-16,244706224.41066596,0,1.0,203343.09988068545,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
96,2023-05-15,305642970.1454934,0,1.0,192040.63695316657,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
97,2023-05-14,163582997.93439204,0,1.0,117831.92954502397,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
98,2023-05-13,264193872.16039744,0,1.0,275458.3288725299,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
99,2023-05-12,522439149.8046928,0,1.0,399140.3017194612,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0,2023-08-09,202329357.42192167,0,1.0,121967.95702775016,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
1,2023-08-08,293129992.4708265,0,1.0,175122.47933037527,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2,2023-08-07,237520816.4978108,0,1.0,125142.68462959593,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
3,2023-08-06,86719088.94224115,0,1.0,44202.17214117337,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
4,2023-08-05,56397079.54916193,0,1.0,31089.410049874536,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
5,2023-08-04,217830391.16911915,0,1.0,109547.65184465687,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
6,2023-08-03,191242176.5317417,0,1.0,106298.09698393208,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
7,2023-08-02,235980687.70823327,0,1.0,140384.6930574032,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
8,2023-08-01,325866354.10925287,0,1.0,180095.91155121077,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
9,2023-07-31,242958408.4573612,0,1.0,115922.1448528435,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
10,2023-07-30,184524103.5972613,0,1.0,96813.46170243472,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
11,2023-07-29,65079212.98074514,0,1.0,38096.06415501,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
12,2023-07-28,112692087.54048678,0,1.0,68149.69711361836,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
13,2023-07-27,189748953.34055915,0,1.0,110842.1307926412,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
14,2023-07-26,275709186.29012847,0,1.0,158322.56683951637,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
15,2023-07-25,137491931.66003215,0,1.0,70923.09195171962,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
16,2023-07-24,269938688.4456345,0,1.0,155659.16391547935,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
17,2023-07-23,126071419.1642771,0,1.0,100568.39554821998,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
18,2023-07-22,196281984.91243413,0,1.0,119604.90186413664,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
19,2023-07-21,178102628.0342474,0,1.0,99087.15115434292,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
20,2023-07-20,250773911.44998384,0,1.0,155209.84609395347,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
21,2023-07-19,237567079.7105764,0,1.0,138237.1969065373,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
22,2023-07-18,257656405.7882744,0,1.0,153065.113044513,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
23,2023-07-17,336955580.18324625,0,1.0,211272.00567728357,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
24,2023-07-16,158311234.0015954,0,1.0,91785.11991257759,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
25,2023-07-15,181774945.94800565,0,1.0,95202.07364606055,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
26,2023-07-14,502929419.74483925,0,1.0,303284.0868313064,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
27,2023-07-13,675584006.9961561,0,1.0,364831.564215237,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
28,2023-07-12,271730596.956446,0,1.0,152427.7362061715,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
29,2023-07-11,194671209.10953993,0,1.0,98740.23699920918,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
30,2023-07-10,289062850.76930416,0,1.0,154784.1587295783,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
31,2023-07-09,144059846.90868673,0,1.0,73236.04473323723,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
32,2023-07-08,160958695.94407344,0,1.0,85230.58751537207,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
33,2023-07-07,263903599.4620337,0,1.0,153639.4976576531,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
34,2023-07-06,406577462.5403681,0,1.0,274645.75351231784,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
35,2023-07-05,367079029.5585328,0,1.0,187575.02176472303,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
36,2023-07-04,308094521.1399406,0,1.0,147590.63217825073,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
37,2023-07-03,415747090.237192,0,1.0,211715.05543996213,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
38,2023-07-02,279259121.62362605,0,1.0,169388.0709620726,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
39,2023-07-01,302494013.600036,0,1.0,138297.56553176366,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
40,2023-06-30,736609218.0862527,0,1.0,454143.8388727196,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
41,2023-06-29,292341112.0969769,0,1.0,155458.2406626115,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
42,2023-06-28,319557314.22192,0,1.0,190092.8697591703,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
43,2023-06-27,421283425.15453094,0,1.0,199598.55444742297,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
44,2023-06-26,461846346.473746,0,1.0,275041.0533998653,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
45,2023-06-25,309164311.4255934,0,1.0,173015.44246586208,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
46,2023-06-24,193954033.05105105,0,1.0,126110.8912162663,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
47,2023-06-23,502372470.6548048,0,1.0,291651.19833097974,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
48,2023-06-22,550917149.1450068,0,1.0,271579.21279898746,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
49,2023-06-21,749903887.5668986,0,1.0,451919.713852436,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
50,2023-06-20,473362612.3872945,0,1.0,239532.77246158232,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
51,2023-06-19,283875514.9394392,0,1.0,159930.72534745003,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
52,2023-06-18,131767915.986509,0,1.0,67961.73363443092,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
53,2023-06-17,197923565.26102877,0,1.0,111803.94243217104,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
54,2023-06-16,303921005.78212786,0,1.0,144117.81060314813,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
55,2023-06-15,581251661.1379906,0,1.0,226450.90885380164,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
56,2023-06-14,440570976.03799015,0,1.0,231850.3362007424,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
57,2023-06-13,384735505.5921928,0,1.0,177606.58918090613,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
58,2023-06-12,422521225.1606688,0,1.0,175969.747368822,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
59,2023-06-11,191510988.79030687,0,1.0,103930.85905726482,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
60,2023-06-10,775381769.1678975,0,1.0,412910.27602370904,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
61,2023-06-09,270739644.7861793,0,1.0,109314.09668499252,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
62,2023-06-08,263377609.24766392,0,1.0,116205.3025778494,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
63,2023-06-07,454356017.9587314,0,1.0,255154.1733615084,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
64,2023-06-06,534562469.0818792,0,1.0,301900.13535444555,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
65,2023-06-05,607576650.7258527,0,1.0,327100.1246405041,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
66,2023-06-04,155738817.87628582,0,1.0,82335.33612359747,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
67,2023-06-03,164836442.32902265,0,1.0,75885.76219349104,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
68,2023-06-02,277204997.50566906,0,1.0,158407.55337137193,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
69,2023-06-01,331947751.9184582,0,1.0,156556.70839375944,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
70,2023-05-31,336764148.1954511,0,1.0,174989.17820676704,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
71,2023-05-30,406313161.509595,0,1.0,170680.59599699944,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
72,2023-05-29,307573826.30818146,0,1.0,171132.42194383303,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
73,2023-05-28,326289014.9726584,0,1.0,199165.46571338136,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
74,2023-05-27,117985590.39271952,0,1.0,61258.502536118256,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
75,2023-05-26,202045352.01012424,0,1.0,141292.9038809575,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
76,2023-05-25,229923303.95036143,0,1.0,168101.20996363508,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
77,2023-05-24,339837769.3908021,0,1.0,204803.9965217472,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
78,2023-05-23,279264035.56097186,0,1.0,162344.10569906907,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
79,2023-05-22,255545116.50329053,0,1.0,179333.5798449637,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
80,2023-05-21,194379737.78971583,0,1.0,170579.830665134,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
81,2023-05-20,155252877.79308733,0,1.0,113820.44207121024,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
82,2023-05-19,197914951.4692256,0,1.0,135039.6158520876,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
83,2023-05-18,317404016.63995683,0,1.0,195556.6443385489,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
84,2023-05-17,355147586.83111745,0,1.0,224274.77162942928,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
85,2023-05-16,244706224.41066596,0,1.0,203343.09988068545,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
86,2023-05-15,305642970.1454934,0,1.0,192040.63695316657,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
87,2023-05-14,163582997.93439204,0,1.0,117831.92954502397,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
88,2023-05-13,264193872.16039744,0,1.0,275458.3288725299,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
89,2023-05-12,522439149.8046928,0,1.0,399140.3017194612,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
90,2023-05-11,525402444.54553765,0,1.0,397599.1872134022,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
91,2023-05-10,492582199.08088094,0,1.0,342394.3753137976,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
92,2023-05-09,240710325.43824685,0,1.0,148995.49513157373,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
93,2023-05-08,499792450.1768139,0,1.0,322562.78895163274,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
94,2023-05-07,270976945.2837276,0,1.0,189544.0033909245,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
95,2023-05-06,570297167.442206,0,1.0,372103.72302784486,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
96,2023-05-05,467760015.4866804,0,1.0,322614.7508142329,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
97,2023-05-04,316956177.7312669,0,1.0,207263.5702136908,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
98,2023-05-03,379671423.6104821,0,1.0,286444.25591300306,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
99,2023-05-02,334104282.0581204,0,1.0,214436.54110274705,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0,2023-07-30,184524103.5972613,0,1.0,96813.46170243472,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
1,2023-07-29,65079212.98074514,0,1.0,38096.06415501,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2,2023-07-28,112692087.54048678,0,1.0,68149.69711361836,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
3,2023-07-27,189748953.34055915,0,1.0,110842.1307926412,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
4,2023-07-26,275709186.29012847,0,1.0,158322.56683951637,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
5,2023-07-25,137491931.66003215,0,1.0,70923.09195171962,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
6,2023-07-24,269938688.4456345,0,1.0,155659.16391547935,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
7,2023-07-23,126071419.1642771,0,1.0,100568.39554821998,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
8,2023-07-22,196281984.91243413,0,1.0,119604.90186413664,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
9,2023-07-21,178102628.0342474,0,1.0,99087.15115434292,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
10,2023-07-20,250773911.44998384,0,1.0,155209.84609395347,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
11,2023-07-19,237567079.7105764,0,1.0,138237.1969065373,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
12,2023-07-18,257656405.7882744,0,1.0,153065.113044513,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
13,2023-07-17,336955580.18324625,0,1.0,211272.00567728357,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
14,2023-07-16,158311234.0015954,0,1.0,91785.11991257759,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
15,2023-07-15,181774945.94800565,0,1.0,95202.07364606055,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
16,2023-07-14,502929419.74483925,0,1.0,303284.0868313064,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
17,2023-07-13,675584006.9961561,0,1.0,364831.564215237,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
18,2023-07-12,271730596.956446,0,1.0,152427.7362061715,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
19,2023-07-11,194671209.10953993,0,1.0,98740.23699920918,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
20,2023-07-10,289062850.76930416,0,1.0,154784.1587295783,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
21,2023-07-09,144059846.90868673,0,1.0,73236.04473323723,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
22,2023-07-08,160958695.94407344,0,1.0,85230.58751537207,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
23,2023-07-07,263903599.4620337,0,1.0,153639.4976576531,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
24,2023-07-06,406577462.5403681,0,1.0,274645.75351231784,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
25,2023-07-05,367079029.5585328,0,1.0,187575.02176472303,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
26,2023-07-04,308094521.1399406,0,1.0,147590.63217825073,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
27,2023-07-03,415747090.237192,0,1.0,211715.05543996213,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
28,2023-07-02,279259121.62362605,0,1.0,169388.0709620726,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
29,2023-07-01,302494013.600036,0,1.0,138297.56553176366,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
30,2023-06-30,736609218.0862527,0,1.0,454143.8388727196,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
31,2023-06-29,292341112.0969769,0,1.0,155458.2406626115,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
32,2023-06-28,319557314.22192,0,1.0,190092.8697591703,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
33,2023-06-27,421283425.15453094,0,1.0,199598.55444742297,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
34,2023-06-26,461846346.473746,0,1.0,275041.0533998653,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
35,2023-06-25,309164311.4255934,0,1.0,173015.44246586208,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
36,2023-06-24,193954033.05105105,0,1.0,126110.8912162663,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
37,2023-06-23,502372470.6548048,0,1.0,291651.19833097974,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
38,2023-06-22,550917149.1450068,0,1.0,271579.21279898746,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
39,2023-06-21,749903887.5668986,0,1.0,451919.713852436,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
40,2023-06-20,473362612.3872945,0,1.0,239532.77246158232,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
41,2023-06-19,283875514.9394392,0,1.0,159930.72534745003,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
42,2023-06-18,131767915.986509,0,1.0,67961.73363443092,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
43,2023-06-17,197923565.26102877,0,1.0,111803.94243217104,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
44,2023-06-16,303921005.78212786,0,1.0,144117.81060314813,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
45,2023-06-15,581251661.1379906,0,1.0,226450.90885380164,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
46,2023-06-14,440570976.03799015,0,1.0,231850.3362007424,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
47,2023-06-13,384735505.5921928,0,1.0,177606.58918090613,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
48,2023-06-12,422521225.1606688,0,1.0,175969.747368822,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
49,2023-06-11,191510988.79030687,0,1.0,103930.85905726482,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
50,2023-06-10,775381769.1678975,0,1.0,412910.27602370904,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
51,2023-06-09,270739644.7861793,0,1.0,109314.09668499252,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
52,2023-06-08,263377609.24766392,0,1.0,116205.3025778494,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
53,2023-06-07,454356017.9587314,0,1.0,255154.1733615084,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
54,2023-06-06,534562469.0818792,0,1.0,301900.13535444555,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
55,2023-06-05,607576650.7258527,0,1.0,327100.1246405041,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
56,2023-06-04,155738817.87628582,0,1.0,82335.33612359747,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
57,2023-06-03,164836442.32902265,0,1.0,75885.76219349104,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
58,2023-06-02,277204997.50566906,0,1.0,158407.55337137193,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
59,2023-06-01,331947751.9184582,0,1.0,156556.70839375944,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
60,2023-05-31,336764148.1954511,0,1.0,174989.17820676704,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
61,2023-05-30,406313161.509595,0,1.0,170680.59599699944,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
62,2023-05-29,307573826.30818146,0,1.0,171132.42194383303,1.0,1,1.0,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
